time,Bx,By,Bz,BT,point
6.60749626159668,-0.5594294146309401,0.18867920390976176,-0.7051460623233593,0.9196695499756837,1
6.705848217010498,-0.5593272807529289,0.18831393800858118,-0.7048397975244817,0.9192977137016701,1
6.808529138565064,-0.5592147858130215,0.1880714375140671,-0.7045661374711101,0.9189697951246658,1
6.910060167312622,-0.5590543342443445,0.1877926723588473,-0.704363890038079,0.9186600709830811,1
7.009965181350708,-0.5589323588941283,0.18754603443941736,-0.7043256091959421,0.9185061026591715,1
7.110443115234375,-0.5588022795529337,0.18735709707857423,-0.7042139207310929,0.9183027363624282,1
7.208937168121338,-0.5586742545097265,0.18714327478256293,-0.704061755580156,0.91806453129339,1
7.3112640380859375,-0.5585711899020209,0.186950366490337,-0.7039327250498076,0.9178635492901321,1
7.411415100097656,-0.5585101998014027,0.1868355524706102,-0.7039965328699145,0.9178519952814078,1
7.514902114868164,-0.5584664620745028,0.18674734690893638,-0.7041529180120076,0.9179273897124782,1
7.6112060546875,-0.5584796691174033,0.18681789743519814,-0.7043746909461467,0.9181199120295084,1
7.714515209197998,-0.5585520019006982,0.18700122011255857,-0.7046214073389789,0.9183905067188066,1
7.811936140060425,-0.5586593555108536,0.18714011941370773,-0.7049338095019044,0.9187237754476839,1
7.897505283355713,-0.5588379035733593,0.18730357487658558,-0.7052153465459785,0.9190816702751613,1
7.999022960662842,-0.5589471261386313,0.18744450428173165,-0.705446714776744,0.9193543383230212,1
8.098539113998413,-0.5590354285489897,0.18755080825123926,-0.7058266822352235,0.9197212737584299,1
8.199929237365723,-0.5591715606878425,0.1877295853189838,-0.7062895281241744,0.9201957014809318,1
8.300143241882324,-0.5592963289832038,0.18787201422114239,-0.7067350589728426,0.9206425587180643,1
8.400575160980225,-0.5593577365257157,0.18795554172886247,-0.7070629535532664,0.9209486323162822,1
8.500907182693481,-0.5593656178455071,0.18796262391614613,-0.7074198736656514,0.9212289183879622,1
8.622030258178711,-0.5593314601263402,0.1879009640524527,-0.7077402169912625,0.9214416255660172,1
8.718636989593506,-0.5592396839551893,0.18779370076762206,-0.7080046456798187,0.9215671849965713,1
8.819148063659668,-0.5591440286662152,0.18767707299875885,-0.7081359625471684,0.9215862791812123,1
8.920982122421265,-0.5590231859602441,0.18758543894178417,-0.7083270356825275,0.9216411497014009,1
9.020086288452148,-0.5589788632020644,0.1875969388213786,-0.7085064199243365,0.9217544835995236,1
9.120975017547607,-0.5589711723426721,0.18760447783776196,-0.7086240931010799,0.9218418068943546,1
9.220163106918337,-0.5589559326567753,0.18757008844156672,-0.708595196802232,0.9218033552018439,1
9.322360038757324,-0.5589573525283812,0.18764503541745234,-0.7084947577394745,0.9217422649562461,1
9.422012090682983,-0.5589742251404062,0.18771794276516685,-0.7084136241742625,0.9217049817175869,1
9.52510404586792,-0.5590561929459372,0.18785968044471088,-0.7082205222576742,0.9216351743260055,1
9.622075080871582,-0.5591440656484068,0.18797275044568498,-0.7079367890815972,0.921493536816785,1
9.721739292144775,-0.559285912508385,0.1880893518363647,-0.7076415061674958,0.92137659914693,1
9.822953224182127,-0.5594336318449222,0.18819436601623785,-0.7073751843964132,0.921283213425336,1
9.922980070114136,-0.5595988467326332,0.1882724850443499,-0.707068398070187,0.9211640013802148,1
10.027551174163818,-0.5597513057022743,0.18822412890734092,-0.7067367164427307,0.9209922004591466,1
10.125655174255373,-0.5599689946360087,0.1882197061534225,-0.7062680233223683,0.9207640596297341,1
10.225697994232178,-0.5601869471111736,0.18818250232316,-0.7059132110646361,0.9206169298084456,1
10.326210975646973,-0.5603669031823322,0.18805906176878612,-0.7056588336908652,0.9205062012075017,1
10.424643993377686,-0.5605949274222546,0.18796404586488002,-0.7054430276510125,0.9204602220904958,1
10.529158115386965,-0.5607612729459721,0.187867406843097,-0.7052754212096752,0.9204133786252902,1
10.626684188842772,-0.5609141299145868,0.18778214815531558,-0.7052447719831969,0.920465634726954,1
10.727258205413818,-0.5610458054843037,0.18769503922592412,-0.705252699795123,0.9205341895713934,1
10.827071189880373,-0.5611594812237005,0.18771166085472252,-0.7052276597227957,0.9205876835077592,1
10.929010152816772,-0.561240269866883,0.18773628590777908,-0.7051138388711753,0.9205547671563843,1
11.02957010269165,-0.561299494795901,0.1878223636065478,-0.7050346393264311,0.920547774848777,1
11.114514112472534,-0.561205114127143,0.18781504963014337,-0.7051696483698296,0.9205921496363425,1
11.21368408203125,-0.5610756089618423,0.18787131052898026,-0.7052582355981581,0.9205925522025505,1
11.317124128341677,-0.5609383786462017,0.187923866602038,-0.7052908733507656,0.9205446541633794,1
11.417488098144531,-0.5607510478033865,0.18796527235986668,-0.7052849121503115,0.9204344020802283,1
11.516035079956056,-0.5605987194647759,0.18795852444104333,-0.7052751864825016,0.9203327766865246,1
11.617799282073976,-0.560421132516783,0.18797506390640945,-0.7051863077843302,0.9201598769281937,1
11.71807098388672,-0.5601896567013912,0.18796896754156475,-0.7050588454825977,0.9199199746864495,1
11.818379163742064,-0.5600008613005959,0.18792798631073104,-0.7050009175133821,0.9197522418515359,1
11.934123039245604,-0.5598619244267018,0.18794976738429992,-0.7050972692855754,0.9197459696223503,1
12.03648328781128,-0.5597596907862737,0.18795985052494293,-0.7051743671638565,0.919744912975032,1
12.137614250183104,-0.5597609114164952,0.18806930255181842,-0.7050873805168795,0.9197013399339524,1
12.237651109695436,-0.5596793710917787,0.18815047544635974,-0.7050023179288277,0.9196031035840408,1
12.335400104522703,-0.5595302819571205,0.18823594051306672,-0.7048824811932627,0.9194379903076791,1
12.440224170684814,-0.5593526190510972,0.18826211749226163,-0.7047627184027402,0.9192434207392578,1
12.539120197296144,-0.5591343955056925,0.1882981267562827,-0.7046429167832392,0.9190261677178906,1
12.636651039123535,-0.5589661528494885,0.18835692429284095,-0.7044768056568076,0.9188085005423253,1
12.738160133361816,-0.5588075790795896,0.18841371086598713,-0.7043338552550718,0.9186140737750298,1
12.837833166122437,-0.5585647244873031,0.1883713045706079,-0.7041639965364747,0.9183274110280221,1
12.93737506866455,-0.55819695485804,0.18824350328459455,-0.7038822939766771,0.9178615041037048,1
13.039956092834473,-0.5576961048916085,0.18811649364013883,-0.7036024414916321,0.9173162792972323,1
7.291240215301514,-0.6014701860634258,0.008334307383166243,-0.8260298371169877,1.021842031436487,2
7.391520977020264,-0.6012795854953059,0.008327016253671445,-0.8265275040163249,1.0221321803116032,2
7.491916179656982,-0.6010847349244111,0.008377411474853755,-0.8269459775804164,1.0223564395153968,2
7.592348098754883,-0.6009453843497594,0.008487127680281622,-0.8272370570620233,1.0225108971958092,2
7.691957950592041,-0.6007731315462811,0.008618106301398523,-0.8275493073658599,1.022663426287389,2
7.793694972991943,-0.6007262729577648,0.008746377135295953,-0.82788864599111,1.0229116111843257,2
7.8794989585876465,-0.6007235216900835,0.008905249034729225,-0.8281122037788637,1.0230923101165375,2
7.980305194854736,-0.6008304758394979,0.009101829302119207,-0.8283338388840291,1.0233362363536802,2
8.082150936126709,-0.6009047650231731,0.009277515158069747,-0.828549698803654,1.0235561598186438,2
8.184312105178833,-0.6010269763739192,0.009489553909460099,-0.8286362660031347,1.0236999263935667,2
8.284080982208252,-0.601168414071116,0.009697856026333121,-0.8285820089959748,1.023741010275594,2
8.38448715209961,-0.6012965903939149,0.009858410005154424,-0.8284467853369714,1.0237083832822407,2
8.48458194732666,-0.6014424867527257,0.009959387755235794,-0.8283193805390101,1.02369197049322,2
8.599578142166138,-0.6015347957503541,0.010001074181589315,-0.828292360259015,1.0237247511155796,2
8.699280261993408,-0.6016484507842728,0.010019637430710967,-0.8282518825522487,1.0237589718369762,2
8.80098295211792,-0.6016754816852637,0.010009959284670583,-0.8282036799236607,1.0237357666825793,2
8.900175094604492,-0.601671628731949,0.010017525269353554,-0.8282885566746285,1.0238022429901283,2
9.005836009979248,-0.6016044701360448,0.009967937363506263,-0.8283676957424811,1.023826321996393,2
9.104362964630129,-0.6015389949531768,0.009960515357200538,-0.8284602766102064,1.0238626881747954,2
9.202598094940186,-0.6014719571155114,0.00990117523237009,-0.828645543900155,1.0239726489965097,2
9.302995204925535,-0.6013858449612904,0.009818741996468126,-0.8289562418796723,1.0241727359998742,2
9.402594089508057,-0.6013383773083028,0.009730232997661275,-0.8293267810935928,1.024443962009163,2
9.50250005722046,-0.6012812396202867,0.009643737903424307,-0.8296722302461575,1.0246892897077102,2
9.603611946105955,-0.6012856850198561,0.009577996837989666,-0.830002249111851,1.0249585096792735,2
9.703908920288086,-0.6012711576743156,0.009456796288389612,-0.8302995430606656,1.0251896250225134,2
9.80396318435669,-0.601272324984092,0.009287610159893246,-0.8305583329950091,1.0253983679535024,2
9.904267072677612,-0.6013049046928024,0.009014839332517077,-0.830701539931839,1.0255310352109974,2
10.009897232055664,-0.6012896557363662,0.008675258504194597,-0.8308216690511883,1.0256164760624094,2
10.110767126083374,-0.601275199122116,0.008199557916026608,-0.8308995615862186,1.0256671873826952,2
10.207068920135498,-0.6011952145691016,0.007710904576363464,-0.830923414226278,1.0256358341924432,2
10.307135105133057,-0.6011090352139996,0.007279990279278194,-0.8308410616691264,1.0255154509951827,2
10.406777143478394,-0.6010015582966539,0.006856966194934843,-0.8306988752749235,1.0253343417848773,2
10.507603168487549,-0.6008864079499755,0.006428216253228379,-0.8305682691292615,1.0251582545673619,2
10.608428955078123,-0.600738643352134,0.005967110412242485,-0.830401036058444,1.0249333659854047,2
10.708917140960692,-0.6006292399865897,0.00554598064075784,-0.8302819976142813,1.0247704315555253,2
10.809478044509888,-0.6005156050263019,0.005180601481942685,-0.8300953447959917,1.0245506878450652,2
10.910202980041504,-0.6004130587954662,0.004890047015083826,-0.8298507040650835,1.0242909473236854,2
11.015239238739014,-0.6004315553476655,0.004677394087362586,-0.8296156617995739,1.024110383198906,2
11.113622188568115,-0.6004567452613184,0.004639173736779037,-0.8294247312267804,1.0239703167735834,2
11.198720932006836,-0.6005914079523317,0.004678918137166684,-0.8292472509003656,1.0239057254976711,2
11.298774242401125,-0.6007535735453955,0.004639786055434848,-0.8291181406600503,1.023896125060439,2
11.39928412437439,-0.6009153602978209,0.004662059358068997,-0.8289715722727441,1.0238724884846078,2
11.500253200531006,-0.6011346538484019,0.004745330810009385,-0.8288480962700085,1.023901634392851,2
11.60010313987732,-0.6014055276167504,0.004908880574410311,-0.828705234387573,1.0239458341425283,2
11.71615505218506,-0.6016529758927422,0.0051129484387517805,-0.8284966995096998,1.0239234476955765,2
11.801514148712158,-0.6019212909132055,0.00538955062164623,-0.8284366244266163,1.024033948852229,2
11.916747093200684,-0.6021797686222978,0.005715810164061442,-0.8285539661025448,1.0242825874572372,2
12.022266149520874,-0.6023896415200177,0.006103783571235495,-0.8286403155567794,1.02447806660296,2
12.121032238006592,-0.6026229930644097,0.006430328110899502,-0.8286688928129393,1.0246404026805425,2
12.215139150619509,-0.6028041737015135,0.00677064844671188,-0.8286723370888838,1.0247519484093242,2
12.317942142486572,-0.6029766260890153,0.00727980685864122,-0.8286755179480486,1.0248594641432833,2
12.419806003570557,-0.6031722196365893,0.0077888359057456105,-0.8286729245819128,1.0249761989632915,2
12.518980979919434,-0.6033138897696896,0.008280983395821638,-0.8286317387887422,1.0250301375096682,2
12.619086265563965,-0.6033498074633115,0.008721934614080827,-0.8286175799402925,1.0250434898556913,2
12.71980905532837,-0.603343462668026,0.009134376635115,-0.8285976519273173,1.0250272384479446,2
12.81844997406006,-0.6033469206085778,0.009504804249293609,-0.8284195887572998,1.024888707591456,2
12.922035217285156,-0.6033736385399556,0.009840803328703565,-0.8280872453799923,1.0246389974308623,2
13.025218963623049,-0.6033737701443359,0.010107909408448152,-0.8277569211388995,1.02437473456941,2
13.124666213989258,-0.6033467568679921,0.010401982924200583,-0.8274574090260334,1.0241197557043589,2
13.22311305999756,-0.6033259523207082,0.01062883870606761,-0.8271908020230824,1.0238944281064914,2
13.32575225830078,-0.603340591376994,0.01073086716853302,-0.8268877494758654,1.023659304137168,2
13.421034097671509,-0.6033342930759754,0.010796425633244235,-0.8266850656810171,1.023492564617823,2
13.523465156555176,-0.6033341677797603,0.01080241225789304,-0.8265326392613938,1.0233694415437127,2
13.623250961303713,-0.6033921412337794,0.010767785264150256,-0.8263725917211425,1.0232740012577757,2
13.72529125213623,-0.6034543001343998,0.010690746060429544,-0.8263380180667179,1.0232819281627417,2
