time,Bx,By,Bz,BT,point
10.727258205413818,-29.173500000000008,10.0192,-36.44540000000001,47.7462,1
10.827071189880373,-29.179400000000008,10.0201,-36.444100000000006,47.7488,1
10.929010152816772,-29.183600000000002,10.0214,-36.43820000000001,47.746900000000004,1
11.02957010269165,-29.18670000000001,10.0259,-36.4341,47.74650000000001,1
11.114514112472534,-29.181800000000006,10.025500000000001,-36.441100000000006,47.74870000000001,1
11.21368408203125,-29.175100000000004,10.0284,-36.4457,47.74880000000001,1
11.317124128341677,-29.16800000000001,10.0311,-36.4474,47.74640000000001,1
11.417488098144531,-29.158300000000008,10.033199999999999,-36.4471,47.740700000000004,1
11.516035079956056,-29.150400000000005,10.0328,-36.446600000000004,47.7354,1
11.617799282073976,-29.1412,10.033600000000002,-36.44200000000001,47.72639999999999,1
11.71807098388672,-29.1292,10.0332,-36.435400000000016,47.714,1
11.818379163742064,-29.119400000000002,10.031000000000002,-36.4324,47.70519999999999,1
11.934123039245604,-29.1122,10.032100000000003,-36.43740000000001,47.7049,1
12.03648328781128,-29.106900000000003,10.032600000000004,-36.4414,47.70490000000001,1
12.137614250183104,-29.10700000000001,10.038300000000003,-36.43690000000001,47.70280000000001,1
12.237651109695436,-29.10280000000001,10.042500000000002,-36.432500000000005,47.69770000000001,1
12.335400104522703,-29.09510000000001,10.046900000000003,-36.426300000000005,47.68920000000001,1
12.440224170684814,-29.085900000000006,10.048200000000001,-36.420100000000005,47.6792,1
12.539120197296144,-29.074599999999997,10.05,-36.4139,47.6681,1
12.636651039123535,-29.065900000000003,10.053,-36.405300000000004,47.657,1
12.738160133361816,-29.0577,10.055900000000001,-36.39790000000001,47.6471,1
12.837833166122437,-29.045099999999998,10.0536,-36.389100000000006,47.632400000000004,1
12.93737506866455,-29.026000000000003,10.046800000000001,-36.374500000000005,47.60830000000001,1
13.039956092834473,-29.0,10.04,-36.36,47.58,1
7.291240215301514,-31.210000000000008,0.6900000000000001,-42.69,52.89000000000001,2
7.391520977020264,-31.20010000000001,0.6896000000000001,-42.715799999999994,52.90440000000001,2
7.491916179656982,-31.190000000000005,0.6921999999999999,-42.7375,52.915300000000016,2
7.592348098754883,-31.182800000000004,0.6979000000000001,-42.7526,52.92280000000001,2
7.691957950592041,-31.173900000000007,0.7047000000000001,-42.768800000000006,52.93030000000001,2
7.793694972991943,-31.171500000000005,0.7114,-42.7864,52.942800000000005,2
7.8794989585876465,-31.171400000000002,0.7197,-42.798,52.9518,2
7.980305194854736,-31.177000000000003,0.73,-42.8095,52.964200000000005,2
8.082150936126709,-31.18090000000001,0.7392000000000001,-42.8207,52.9755,2
8.184312105178833,-31.187300000000008,0.7503,-42.8252,52.983000000000004,2
8.284080982208252,-31.194700000000005,0.7612,-42.82240000000001,52.9851,2
8.38448715209961,-31.20140000000001,0.7696,-42.815400000000004,52.9835,2
8.48458194732666,-31.20900000000001,0.7749,-42.808800000000005,52.98280000000001,2
8.599578142166138,-31.213800000000006,0.7771,-42.8074,52.984500000000004,2
8.699280261993408,-31.219700000000003,0.7781000000000001,-42.805299999999995,52.9863,2
8.80098295211792,-31.221100000000003,0.7776000000000001,-42.8028,52.985200000000006,2
8.900175094604492,-31.220900000000007,0.778,-42.8072,52.9888,2
9.005836009979248,-31.21740000000001,0.7754,-42.8113,52.99010000000001,2
9.104362964630129,-31.21400000000001,0.775,-42.816100000000006,52.99200000000001,2
9.202598094940186,-31.21050000000001,0.7719,-42.825700000000005,52.99770000000001,2
9.302995204925535,-31.20600000000001,0.7676000000000001,-42.841800000000006,53.0082,2
9.402594089508057,-31.203500000000005,0.7630000000000001,-42.861,53.022200000000005,2
9.50250005722046,-31.200500000000005,0.7585000000000001,-42.878899999999994,53.03480000000001,2
9.603611946105955,-31.2007,0.7551,-42.896,53.048700000000004,2
9.703908920288086,-31.199900000000007,0.7488,-42.9114,53.0606,2
9.80396318435669,-31.199900000000003,0.74,-42.924800000000005,53.07130000000001,2
9.904267072677612,-31.201499999999996,0.7258000000000001,-42.9322,53.0781,2
10.009897232055664,-31.2006,0.7081000000000002,-42.9384,53.08250000000001,2
10.110767126083374,-31.199700000000007,0.6833000000000001,-42.9424,53.084900000000005,2
10.207068920135498,-31.195400000000003,0.6578000000000002,-42.9436,53.083,2
10.307135105133057,-31.190800000000007,0.6353000000000002,-42.9393,53.0763,2
10.406777143478394,-31.185100000000002,0.6132000000000001,-42.9319,53.0666,2
10.507603168487549,-31.179000000000006,0.5908,-42.9251,53.05720000000001,2
10.608428955078123,-31.171200000000006,0.5667000000000001,-42.91640000000001,53.045100000000005,2
10.708917140960692,-31.16540000000001,0.5447000000000001,-42.9102,53.03620000000001,2
10.809478044509888,-31.15940000000001,0.5256000000000001,-42.90050000000001,53.0244,2
10.910202980041504,-31.154,0.5104000000000001,-42.887800000000006,53.010600000000004,2
11.015239238739014,-31.154900000000005,0.4993,-42.875600000000006,53.001000000000005,2
11.113622188568115,-31.156200000000002,0.4973000000000001,-42.865700000000004,52.9938,2
11.198720932006836,-31.163200000000003,0.49940000000000007,-42.8565,52.99050000000001,2
11.298774242401125,-31.1716,0.49740000000000006,-42.8498,52.9901,2
11.39928412437439,-31.180000000000007,0.4986000000000001,-42.842200000000005,52.9889,2
11.500253200531006,-31.191400000000005,0.503,-42.835800000000006,52.990500000000004,2
11.60010313987732,-31.205500000000004,0.5116,-42.8284,52.993100000000005,2
11.71615505218506,-31.218399999999995,0.5223,-42.8176,52.992300000000014,2
11.801514148712158,-31.2324,0.5367999999999999,-42.8145,52.998300000000015,2
11.916747093200684,-31.2459,0.5539000000000001,-42.8206,53.011300000000006,2
12.022266149520874,-31.2569,0.5742,-42.825100000000006,53.021600000000014,2
12.121032238006592,-31.2691,0.5913,-42.826600000000006,53.030100000000004,2
12.215139150619509,-31.278600000000004,0.6091000000000001,-42.8268,53.03610000000001,2
12.317942142486572,-31.2877,0.6357,-42.827,53.042100000000005,2
12.419806003570557,-31.298000000000002,0.6623,-42.8269,53.04880000000001,2
12.518980979919434,-31.305500000000002,0.6880000000000001,-42.8248,53.052200000000006,2
12.619086265563965,-31.307500000000005,0.7110000000000001,-42.824099999999994,53.05350000000001,2
12.71980905532837,-31.307300000000005,0.7325,-42.8231,53.05310000000001,2
12.81844997406006,-31.3076,0.7517999999999999,-42.813900000000004,53.0465,2
12.922035217285156,-31.3091,0.7693,-42.79670000000001,53.0342,2
13.025218963623049,-31.309199999999997,0.7832,-42.77960000000001,53.02100000000001,2
13.124666213989258,-31.307900000000004,0.7985,-42.764100000000006,53.0082,2
13.22311305999756,-31.306900000000002,0.8103,-42.75030000000001,52.99670000000001,2
13.32575225830078,-31.3077,0.8156000000000001,-42.73460000000001,52.984500000000004,2
13.421034097671509,-31.3074,0.8190000000000002,-42.72410000000001,52.975600000000014,2
13.523465156555176,-31.3074,0.8193,-42.71620000000001,52.968900000000005,2
13.623250961303713,-31.310400000000005,0.8175000000000001,-42.7079,52.96340000000001,2
13.72529125213623,-31.313599999999997,0.8135000000000001,-42.706100000000006,52.963300000000004,2
13.82564115524292,-31.313299999999998,0.8058000000000001,-42.7111,52.9665,2
13.926085948944092,-31.308999999999997,0.7938000000000001,-42.72260000000001,52.972500000000004,2
14.029449939727783,-31.304000000000002,0.7791000000000001,-42.7441,52.986000000000004,2
14.129452228546144,-31.297,0.7591000000000001,-42.76910000000001,53.0011,2
14.227952003479004,-31.287100000000002,0.7376000000000001,-42.796200000000006,53.01630000000001,2
14.3286452293396,-31.273500000000002,0.7149000000000001,-42.82950000000001,53.0343,2
14.414813995361328,-31.260000000000005,0.69,-42.860000000000014,53.050000000000004,2
6.050018072128296,-36.92000000000001,-4.0600000000000005,-35.56,51.42000000000001,3
6.152661085128784,-36.927400000000006,-4.074400000000001,-35.50580000000001,51.389400000000016,3
6.252127170562744,-36.935900000000004,-4.086900000000001,-35.453100000000006,51.36040000000001,3
6.353611946105957,-36.94510000000001,-4.0993,-35.407100000000014,51.33670000000001,3
6.454412937164307,-36.953900000000004,-4.107900000000001,-35.36910000000001,51.318000000000005,3
6.552372932434082,-36.961200000000005,-4.114300000000001,-35.33840000000001,51.30290000000001,3
6.65538215637207,-36.9657,-4.115900000000001,-35.31470000000001,51.29010000000001,3
6.755347013473511,-36.970000000000006,-4.114500000000001,-35.296200000000006,51.28030000000001,3
6.854428052902222,-36.97400000000001,-4.1108,-35.283100000000005,51.27390000000001,3
6.954254150390625,-36.976800000000004,-4.109300000000001,-35.275200000000005,51.2705,3
7.053324222564697,-36.9792,-4.1097,-35.26780000000001,51.2672,3
7.154700994491577,-36.9801,-4.109600000000001,-35.264100000000006,51.26539999999999,3
7.257165908813477,-36.977700000000006,-4.114000000000001,-35.26780000000001,51.2667,3
7.358017921447754,-36.972500000000004,-4.1202000000000005,-35.2723,51.26650000000001,3
7.458817958831787,-36.9621,-4.129900000000001,-35.278,51.26360000000001,3
7.557377099990845,-36.9478,-4.142000000000001,-35.2834,51.2578,3
7.661497116088867,-36.930800000000005,-4.155,-35.287200000000006,51.24900000000001,3
7.758127212524414,-36.91250000000001,-4.1677,-35.295,51.242000000000004,3
7.858874082565308,-36.891000000000005,-4.180700000000001,-35.304,51.23340000000001,3
7.958843231201172,-36.86990000000001,-4.1921,-35.314400000000006,51.2259,3
8.058969974517822,-36.848600000000005,-4.2006000000000006,-35.331,51.222300000000004,3
8.158711910247803,-36.8301,-4.209500000000001,-35.3446,51.2186,3
8.259802103042603,-36.814600000000006,-4.2145,-35.3485,51.21,3
8.362819194793701,-36.8039,-4.2193000000000005,-35.3496,51.203,3
8.459829092025757,-36.79880000000001,-4.220900000000001,-35.3442,51.19540000000001,3
8.546769142150879,-36.799800000000005,-4.222600000000001,-35.336200000000005,51.19050000000001,3
8.647817134857178,-36.80320000000001,-4.2254000000000005,-35.32620000000001,51.186200000000014,3
8.747859954833984,-36.8081,-4.231800000000001,-35.308,51.17780000000001,3
8.849574089050293,-36.813900000000004,-4.2373,-35.288500000000006,51.16920000000002,3
8.949229001998901,-36.8215,-4.241900000000001,-35.26690000000001,51.1604,3
9.04984998703003,-36.8311,-4.245500000000001,-35.242000000000004,51.1507,3
9.16606616973877,-36.837300000000006,-4.247000000000001,-35.2211,51.141200000000005,3
9.26624608039856,-36.843700000000005,-4.248,-35.2044,51.13480000000001,3
9.368848085403442,-36.84610000000001,-4.2475000000000005,-35.1894,51.12650000000001,3
9.46821117401123,-36.84830000000001,-4.246700000000001,-35.181200000000004,51.122600000000006,3
9.568263053894045,-36.8511,-4.241900000000001,-35.179,51.12310000000001,3
9.6719810962677,-36.8572,-4.234600000000001,-35.182300000000005,51.12950000000001,3
9.770738124847412,-36.8634,-4.2228,-35.193200000000004,51.14060000000001,3
9.86843490600586,-36.873400000000004,-4.2102,-35.209500000000006,51.15810000000001,3
9.968986988067629,-36.88170000000001,-4.198,-35.231500000000004,51.17830000000001,3
10.068904876708984,-36.891000000000005,-4.1881,-35.255300000000005,51.20060000000001,3
10.169302940368652,-36.90370000000001,-4.180100000000001,-35.2757,51.22310000000001,3
10.269339084625244,-36.915000000000006,-4.1751000000000005,-35.301100000000005,51.24820000000001,3
10.370657920837402,-36.92960000000001,-4.169900000000001,-35.328700000000005,51.277300000000004,3
10.471077919006348,-36.9439,-4.166200000000001,-35.354600000000005,51.305200000000006,3
10.573991060256958,-36.95740000000001,-4.1634,-35.375800000000005,51.3292,3
10.679323196411133,-36.9685,-4.1656,-35.39150000000001,51.3481,3
10.772521018981934,-36.977999999999994,-4.171600000000001,-35.4065,51.36580000000001,3
10.872279167175291,-36.985299999999995,-4.180100000000001,-35.4151,51.37760000000001,3
10.973731994628906,-36.996500000000005,-4.188200000000001,-35.416900000000005,51.38750000000001,3
11.07688307762146,-37.0046,-4.194900000000001,-35.417300000000004,51.39420000000001,3
11.176308155059814,-37.011500000000005,-4.200100000000001,-35.420100000000005,51.40160000000001,3
11.275158882141112,-37.019400000000005,-4.198600000000001,-35.41730000000001,51.40540000000001,3
11.374389171600342,-37.0224,-4.1943,-35.4123,51.4039,3
11.476580142974854,-37.0214,-4.1879,-35.4062,51.3986,3
11.577452182769775,-37.0172,-4.1800999999999995,-35.4003,51.3911,3
11.664637088775637,-37.009,-4.1610000000000005,-35.401399999999995,51.3845,3
11.763975143432615,-36.99960000000001,-4.1381000000000006,-35.4005,51.3754,3
11.865334033966064,-36.9867,-4.112,-35.402,51.3653,3
11.96493411064148,-36.9677,-4.083200000000001,-35.4065,51.3527,3
12.064068078994753,-36.95,-4.050000000000001,-35.41,51.34,3
6.492035150527954,-35.730000000000004,-4.570000000000001,-27.06,45.050000000000004,4
6.589993000030518,-35.7244,-4.5661000000000005,-27.080199999999998,45.057700000000004,4
6.690284967422485,-35.718199999999996,-4.559,-27.102899999999998,45.066,4
6.790509939193726,-35.71220000000001,-4.5474,-27.1261,45.0743,4
6.8914899826049805,-35.7079,-4.531000000000001,-27.146600000000003,45.0817,4
6.991765975952148,-35.70300000000001,-4.5124,-27.1626,45.08559999999999,4
7.092181921005249,-35.69970000000001,-4.4971000000000005,-27.1765,45.089999999999996,4
7.192983865737915,-35.69760000000001,-4.480800000000001,-27.1875,45.0933,4
7.297961950302124,-35.697,-4.462900000000001,-27.199900000000003,45.0984,4
7.396903038024902,-35.7004,-4.442300000000001,-27.2096,45.10470000000001,4
7.483012914657593,-35.7042,-4.418900000000001,-27.2188,45.110800000000005,4
7.581773996353149,-35.7117,-4.398600000000001,-27.2282,45.1203,4
7.68204402923584,-35.719800000000006,-4.383100000000001,-27.238500000000002,45.13130000000001,4
7.783347845077515,-35.7308,-4.3725000000000005,-27.245400000000004,45.14320000000001,4
7.88435697555542,-35.7426,-4.365600000000001,-27.2547,45.157700000000006,4
7.983168840408325,-35.757400000000004,-4.3595000000000015,-27.267200000000003,45.17660000000001,4
8.084632158279419,-35.7732,-4.3531,-27.276000000000007,45.19390000000001,4
8.200047969818115,-35.7874,-4.347700000000001,-27.282200000000007,45.20870000000001,4
8.302982091903687,-35.8013,-4.3426,-27.281500000000005,45.219300000000004,4
8.402591943740845,-35.812400000000004,-4.340300000000001,-27.281700000000008,45.22860000000001,4
8.502948999404907,-35.822399999999995,-4.342400000000001,-27.28410000000001,45.23860000000001,4
8.603770017623901,-35.829,-4.3436,-27.28530000000001,45.245,4
8.701107025146484,-35.8355,-4.343200000000001,-27.28570000000001,45.250699999999995,4
8.801689863204956,-35.83710000000001,-4.343400000000001,-27.288200000000007,45.25359999999999,4
8.900077104568481,-35.837300000000006,-4.343100000000001,-27.2877,45.2534,4
9.0049889087677,-35.8339,-4.346100000000001,-27.282600000000002,45.2479,4
9.103050947189333,-35.825500000000005,-4.3519000000000005,-27.2793,45.23980000000001,4
9.202545881271362,-35.8152,-4.359500000000001,-27.273699999999998,45.2288,4
9.303253889083862,-35.8028,-4.3678,-27.270899999999997,45.2178,4
9.408020973205566,-35.7873,-4.3755,-27.2676,45.203900000000004,4
9.506117105484009,-35.772200000000005,-4.382300000000001,-27.2646,45.1905,4
9.607501029968262,-35.7565,-4.387700000000001,-27.2589,45.1749,4
9.70694088935852,-35.73990000000001,-4.394300000000001,-27.248600000000003,45.156000000000006,4
9.806804895401,-35.72720000000001,-4.398900000000001,-27.236600000000006,45.139,4
9.90717601776123,-35.71530000000001,-4.402900000000001,-27.2257,45.1233,4
10.005903959274292,-35.70510000000001,-4.403600000000001,-27.216900000000003,45.1099,4
10.108253002166748,-35.6961,-4.401600000000001,-27.21120000000001,45.0992,4
10.208069086074827,-35.690400000000004,-4.3957000000000015,-27.209500000000006,45.09330000000001,4
10.312867879867554,-35.68650000000001,-4.388400000000001,-27.205800000000004,45.087300000000006,4
10.411685943603516,-35.685100000000006,-4.381000000000001,-27.203000000000007,45.08390000000001,4
10.512485980987549,-35.681900000000006,-4.3735,-27.19910000000001,45.0784,4
10.612891912460327,-35.68,-4.370700000000001,-27.19730000000001,45.075700000000005,4
10.712969064712524,-35.676300000000005,-4.367000000000001,-27.198300000000003,45.0731,4
10.79818606376648,-35.6702,-4.364800000000001,-27.19790000000001,45.068000000000005,4
10.900174856185911,-35.6577,-4.363500000000001,-27.196400000000004,45.05740000000001,4
10.999436140060425,-35.64240000000001,-4.363,-27.194300000000005,45.04430000000001,4
11.09900403022766,-35.62900000000001,-4.3619,-27.186800000000005,45.02930000000001,4
11.19935703277588,-35.614000000000004,-4.362400000000001,-27.1801,45.01360000000001,4
11.318174123764038,-35.5982,-4.364200000000001,-27.1774,45.000000000000014,4
11.42063593864441,-35.58240000000001,-4.367800000000001,-27.1732,44.98570000000001,4
11.519505977630615,-35.57000000000001,-4.368900000000001,-27.167299999999997,44.9728,4
11.619489908218384,-35.557900000000004,-4.365100000000001,-27.162699999999997,44.9604,4
11.716220140457152,-35.54820000000001,-4.36,-27.158,44.9498,4
11.820611953735352,-35.53920000000001,-4.354800000000001,-27.1582,44.942600000000006,4
11.918330907821655,-35.53790000000001,-4.3517,-27.1596,44.94220000000001,4
12.018855810165403,-35.539500000000004,-4.3505,-27.160700000000006,44.94400000000001,4
12.119670152664185,-35.540400000000005,-4.3527000000000005,-27.1662,44.94800000000001,4
12.219604969024658,-35.541500000000006,-4.3592,-27.1732,44.9533,4
12.322756052017212,-35.542100000000005,-4.3666,-27.179900000000004,44.95790000000001,4
12.422385931015016,-35.542300000000004,-4.371700000000001,-27.190600000000003,44.964000000000006,4
12.519540071487429,-35.5394,-4.3803,-27.204400000000003,44.9697,4
12.621339082717896,-35.536100000000005,-4.394500000000001,-27.219600000000003,44.9763,4
12.72175908088684,-35.5325,-4.412,-27.236600000000003,44.98380000000001,4
12.825961828231812,-35.53,-4.43,-27.250000000000007,44.99,4
5.431164026260376,-39.3,-3.7600000000000007,-24.430000000000003,46.42999999999999,5
5.530843019485474,-39.2731,-3.8019000000000007,-24.4815,46.4377,5
5.632021903991699,-39.24790000000001,-3.8373000000000004,-24.5286,46.443999999999996,5
5.7325639724731445,-39.221000000000004,-3.8683000000000005,-24.569900000000004,46.4454,5
5.830356121063232,-39.194900000000004,-3.8953000000000007,-24.611800000000002,46.447500000000005,5
5.930797100067139,-39.17130000000001,-3.9156000000000004,-24.644800000000004,46.446600000000004,5
6.031105995178223,-39.1549,-3.9291000000000005,-24.668,46.44590000000001,5
6.131967067718506,-39.1426,-3.938900000000001,-24.681800000000003,46.443500000000014,5
6.232644081115723,-39.13390000000001,-3.9462000000000006,-24.6944,46.44340000000001,5
6.331954956054688,-39.125600000000006,-3.9502000000000006,-24.702600000000004,46.4408,5
6.43546199798584,-39.11970000000001,-3.9469000000000007,-24.706600000000005,46.437400000000004,5
6.536028861999512,-39.118500000000004,-3.9364000000000012,-24.705100000000005,46.43450000000001,5
6.637024879455566,-39.1198,-3.9241000000000006,-24.7082,46.436,5
6.737560033798218,-39.1244,-3.910300000000001,-24.716900000000003,46.4431,5
6.836441040039063,-39.13220000000001,-3.894000000000001,-24.721800000000005,46.450700000000005,5
6.936154842376709,-39.141400000000004,-3.880000000000001,-24.729300000000006,46.461000000000006,5
7.03643798828125,-39.147200000000005,-3.8673,-24.743400000000005,46.472100000000005,5
7.1359570026397705,-39.154,-3.849300000000001,-24.756100000000007,46.4829,5
7.237076997756958,-39.16210000000001,-3.827600000000001,-24.768700000000006,46.49430000000001,5
7.33729887008667,-39.17450000000001,-3.8033000000000006,-24.782200000000007,46.5099,5
7.441226959228516,-39.18620000000001,-3.7815000000000003,-24.794900000000005,46.524800000000006,5
7.539324045181274,-39.19590000000001,-3.7630000000000003,-24.810200000000002,46.53960000000001,5
7.639518976211548,-39.20380000000001,-3.7498000000000005,-24.821100000000005,46.551,5
7.741991996765137,-39.21340000000001,-3.7362,-24.824700000000004,46.5599,5
7.828588008880615,-39.22360000000001,-3.7228000000000003,-24.830000000000005,46.57019999999999,5
7.927379131317139,-39.23240000000001,-3.7084,-24.832000000000004,46.5774,5
8.029706001281738,-39.24100000000001,-3.6962,-24.826300000000003,46.5805,5
8.130020141601562,-39.2464,-3.6883000000000004,-24.822700000000005,46.582300000000004,5
8.228019952774048,-39.247400000000006,-3.6809000000000007,-24.817700000000002,46.579800000000006,5
8.329954147338867,-39.2446,-3.6747000000000005,-24.812400000000004,46.57390000000001,5
8.429978847503662,-39.244600000000005,-3.6663,-24.811100000000003,46.57220000000001,5
8.547059059143066,-39.2432,-3.6584000000000008,-24.811000000000003,46.5701,5
8.648802042007446,-39.24430000000001,-3.6471000000000005,-24.8118,46.570299999999996,5
8.746883869171143,-39.24290000000001,-3.6413,-24.814400000000006,46.5698,5
8.847289085388184,-39.23790000000001,-3.6398,-24.817800000000005,46.5672,5
8.946877002716064,-39.2336,-3.6429000000000005,-24.822100000000006,46.566199999999995,5
9.049783945083618,-39.22880000000001,-3.647100000000001,-24.833800000000004,46.568799999999996,5
9.148354053497314,-39.2237,-3.6556,-24.8502,46.574,5
9.249186992645264,-39.2212,-3.6699000000000006,-24.866300000000003,46.5818,5
9.3487229347229,-39.219300000000004,-3.6891000000000003,-24.880300000000005,46.589400000000005,5
9.452683925628662,-39.21650000000001,-3.712300000000001,-24.889900000000008,46.5942,5
9.551547050476074,-39.21470000000001,-3.7387000000000006,-24.8932,46.596700000000006,5
9.649868965148926,-39.20710000000001,-3.768500000000001,-24.891100000000005,46.5918,5
9.750792026519775,-39.19770000000001,-3.7987,-24.890400000000003,46.586200000000005,5
9.854092121124268,-39.1876,-3.8298000000000005,-24.886700000000005,46.57830000000001,5
9.95483112335205,-39.174600000000005,-3.8547000000000007,-24.88410000000001,46.568000000000005,5
10.05401611328125,-39.15970000000001,-3.876500000000001,-24.879200000000004,46.5546,5
10.153389930725098,-39.143,-3.893100000000001,-24.868900000000007,46.5364,5
10.25192403793335,-39.12140000000001,-3.9068000000000005,-24.858800000000002,46.5138,5
10.3542959690094,-39.09310000000001,-3.9174000000000007,-24.849800000000002,46.4858,5
10.457340955734251,-39.05940000000001,-3.9266000000000005,-24.841800000000003,46.4537,5
10.556517124176024,-39.022600000000004,-3.9317000000000006,-24.836900000000004,46.4203,5
10.655518054962158,-38.98650000000001,-3.9336,-24.8382,46.3904,5
10.756984949111938,-38.95000000000001,-3.93,-24.840000000000003,46.35999999999999,5
6.657735109329224,-45.45000000000001,-0.39,-30.370000000000008,54.67,6
6.761553049087524,-45.41930000000001,-0.39920000000000005,-30.366800000000005,54.6417,6
6.860801935195923,-45.3895,-0.4078,-30.35860000000001,54.6115,6
6.958336114883423,-45.368,-0.4163,-30.351400000000005,54.58879999999999,6
7.058145046234131,-45.34720000000001,-0.4242,-30.340500000000006,54.564800000000005,6
7.148205995559692,-45.33220000000001,-0.42800000000000005,-30.331600000000005,54.546699999999994,6
7.248586893081665,-45.32410000000001,-0.43110000000000004,-30.321200000000008,54.5337,6
7.348564863204956,-45.321000000000005,-0.4312,-30.311200000000007,54.5251,6
7.44676399230957,-45.318599999999996,-0.42840000000000006,-30.298100000000005,54.515600000000006,6
7.54900598526001,-45.322500000000005,-0.4251000000000001,-30.288000000000007,54.513000000000005,6
7.664084196090698,-45.32940000000001,-0.41780000000000006,-30.27690000000001,54.5123,6
7.768192052841186,-45.333000000000006,-0.4100000000000001,-30.26740000000001,54.509800000000006,6
7.867168188095093,-45.3355,-0.399,-30.260900000000003,54.5079,6
7.963275194168091,-45.333000000000006,-0.38760000000000006,-30.253700000000002,54.50150000000001,6
8.06390905380249,-45.330000000000005,-0.3761,-30.249500000000005,54.49640000000001,6
8.166081190109253,-45.323100000000004,-0.36890000000000006,-30.242900000000002,54.48680000000001,6
8.264973878860474,-45.3127,-0.36560000000000004,-30.238300000000006,54.47540000000001,6
8.367202997207642,-45.3007,-0.3649,-30.235200000000003,54.46350000000001,6
8.467425107955933,-45.2883,-0.3680000000000001,-30.232100000000006,54.45130000000001,6
8.566354036331177,-45.2751,-0.36960000000000004,-30.228700000000003,54.43840000000001,6
8.668581008911133,-45.2593,-0.3732000000000001,-30.223500000000005,54.42250000000001,6
8.771286964416504,-45.24710000000001,-0.3783000000000001,-30.217200000000002,54.40890000000001,6
8.8699471950531,-45.236000000000004,-0.38580000000000003,-30.208800000000004,54.395100000000006,6
8.96852707862854,-45.227000000000004,-0.3915,-30.201800000000002,54.38370000000001,6
9.068058013916016,-45.2213,-0.3975,-30.189200000000007,54.37190000000001,6
9.17325496673584,-45.2194,-0.401,-30.177800000000005,54.36390000000001,6
9.272629022598268,-45.21620000000001,-0.39980000000000004,-30.166200000000003,54.35480000000001,6
9.37226414680481,-45.213800000000006,-0.3973000000000001,-30.154300000000006,54.346300000000014,6
