time,Bx,By,Bz,BT,point
5.774412,-48.62580000000001,5.5349,-36.6101,61.119700000000016,22
5.784807,-48.6576,5.5318000000000005,-36.5341,61.099200000000025,22
5.799905,-48.682500000000005,5.5349,-36.45190000000001,61.07010000000002,22
5.804506,-48.696000000000005,5.546000000000001,-36.37220000000001,61.03420000000002,22
5.814436,-48.69750000000001,5.567700000000002,-36.30250000000001,60.99580000000002,22
5.824623,-48.6884,5.5981000000000005,-36.24340000000001,60.95610000000001,22
5.834675,-48.67000000000001,5.6347000000000005,-36.19990000000001,60.918900000000015,22
5.844861,-48.63850000000002,5.678900000000001,-36.1738,60.882300000000015,22
5.854397,-48.60010000000002,5.7301,-36.16140000000001,60.849100000000014,22
5.864435,-48.55540000000002,5.782700000000001,-36.16140000000001,60.8186,22
5.874342,-48.507700000000014,5.835300000000001,-36.179500000000004,60.7965,22
5.88487,-48.46380000000001,5.885400000000001,-36.2125,60.78610000000001,22
5.899562,-48.42800000000001,5.931799999999999,-36.2561,60.78810000000001,22
5.904603,-48.40360000000001,5.975099999999999,-36.303399999999996,60.80110000000001,22
5.914485,-48.391200000000005,6.0146999999999995,-36.3506,60.8233,22
5.92471,-48.393900000000016,6.048100000000001,-36.4022,60.859500000000004,22
5.934549,-48.40910000000001,6.079000000000001,-36.453199999999995,60.90500000000001,22
5.94452,-48.43750000000001,6.107500000000001,-36.4961,60.956,22
5.954534,-48.4759,6.128400000000001,-36.52909999999999,61.008300000000006,22
5.969726,-48.525,6.143600000000002,-36.551500000000004,61.06210000000001,22
5.974635,-48.5784,6.1519,-36.56020000000001,61.11050000000001,22
5.984458,-48.63110000000001,6.152000000000001,-36.5577,61.151,22
5.994349,-48.68010000000001,6.144500000000001,-36.5478,61.1833,22
6.004553,-48.72080000000001,6.130100000000001,-36.5305,61.20390000000002,22
6.015407,-48.75270000000001,6.108100000000001,-36.5121,61.21600000000001,22
6.024469,-48.7732,6.080400000000001,-36.491099999999996,61.21700000000002,22
6.034475,-48.78240000000001,6.0502,-36.4732,61.21070000000002,22
6.044404,-48.78020000000001,6.018000000000001,-36.4609,61.19850000000001,22
6.054615,-48.76800000000001,5.9921000000000015,-36.4579,61.1846,22
6.071496,-48.74330000000001,5.975600000000002,-36.4637,61.16690000000001,22
6.075539,-48.71180000000001,5.969800000000001,-36.4826,61.15260000000001,22
6.091077,-48.676,5.9741,-36.51140000000001,61.141700000000014,22
